,label,AU01,AU02,AU04,AU05,AU06,AU07,AU09,AU10,AU11,AU12,AU14,AU15,AU17,AU20,AU23,AU24,AU25,AU26,AU28,AU43
843,neutral,0.2857337,0.09473013,0.48218882,0.3701177,0.123468556,1.0,0.14453344,0.03570073,0.0,0.18676648,0.3720481,0.20766747,0.44531116,0.0,0.36398086,0.5753281,0.17340507,0.1848265,0.3634141,0.078640394
844,neutral,0.3286575,0.14023316,0.28808162,0.71611476,0.070913315,0.0,0.16138299,0.00019578985,1.0,0.02625716,0.219155,0.17131828,0.48478663,0.0,0.4424529,0.68624306,0.11098472,0.11568155,0.15082178,0.04218176
845,neutral,0.5746914,0.31677404,0.3059731,0.34627616,0.07151934,1.0,0.13455355,0.09880683,0.0,0.03170899,0.20606329,0.31827798,0.52417815,0.0,0.4000998,0.43798283,0.1950804,0.11568878,0.48149866,0.07944031
846,,0.55663997,0.376552,0.12261176,0.7124788,0.06351466,0.0,0.16137263,0.0894481,1.0,0.045118712,0.2960313,0.20942807,0.29885846,0.0,0.41149843,0.6939187,0.137651,0.10813658,0.1325338,0.035892658
847,neutral,0.40408105,0.28241536,0.50803894,0.5275384,0.10111751,0.0,0.0853687,0.004930009,1.0,0.037096746,0.3941035,0.15388782,0.6515209,0.0,0.31433952,0.2040222,0.88738686,0.3195696,0.05849873,0.06613606
848,neutral,0.28614467,0.26734668,0.24858229,0.58407533,0.06061619,0.0,0.09176042,0.03910411,0.0,0.09538087,0.4251859,0.39571795,0.3808371,0.0,0.3493795,0.78491837,0.011695242,0.40092453,0.43839455,0.026940534
849,neutral,0.38035583,0.25301835,0.2993781,0.31042728,0.0980842,0.0,0.20393087,0.016909737,0.0,0.028833255,0.17370291,0.35212022,0.30916786,0.0,0.16023292,0.25621167,0.27779698,0.13043362,0.66613275,0.04261044
850,neutral,0.60050553,0.360902,0.11486966,0.3185016,0.36986148,1.0,0.27938697,0.023253402,0.0,0.24987635,0.32145533,0.19568963,0.5859943,0.0,0.2996893,0.2995058,0.34916097,0.22405078,0.07851959,0.5852933
851,neutral,0.62680495,0.2685684,0.47488764,0.37591177,0.12781762,0.0,0.17257285,0.0113739595,0.0,0.09665037,0.14433204,0.4334154,0.38832033,0.0,0.5551405,0.47278506,0.07782886,0.1984458,0.32482433,0.14765546
852,neutral,0.374417,0.28786537,0.36279568,0.37376595,0.10801932,0.0,0.097004294,0.00054057344,0.0,0.039240852,0.45248312,0.24184239,0.6583795,0.0,0.56377935,0.83627856,0.014967333,0.1424184,0.39504886,0.031132028
853,neutral,0.41436267,0.09838457,0.15655491,0.40786433,0.06852327,0.0,0.08006916,0.00482831,1.0,0.014077048,0.16955984,0.32963485,0.49244243,0.0,0.4068919,0.17109883,0.015481217,0.048263773,0.2651344,0.032443367
854,neutral,0.28102577,0.22655801,0.30651772,0.537601,0.082004406,0.0,0.09728706,0.054460056,1.0,0.018069573,0.13317701,0.11563605,0.4523014,0.0,0.38605523,0.2752578,0.12749298,0.20396559,0.15642326,0.07340676
855,neutral,0.46799144,0.3407696,0.42692298,0.3843605,0.061926924,0.0,0.15049352,0.031236948,0.0,0.014625234,0.10650051,0.22654407,0.23627645,0.0,0.13795733,0.15095986,0.76670426,0.12467865,0.027213125,0.03867078
856,neutral,0.2432058,0.22423504,0.37945935,0.5587291,0.086672865,0.0,0.118372805,0.009624776,0.0,0.027086442,0.32340103,0.14834122,0.27616274,0.0,0.4079606,0.18105714,0.1252375,0.1792703,0.32103354,0.021643462
857,neutral,0.5523677,0.120559335,0.79656774,0.61859393,0.04414854,0.0,0.13408983,0.009195431,1.0,0.018226756,0.1079968,0.23868226,0.26355976,0.0,0.12864026,0.17896669,0.7847467,0.36637557,0.32375363,0.036659814
858,,0.39942694,0.3295728,0.57589567,0.3728287,0.09785458,1.0,0.124391094,0.0022881636,0.0,0.02698329,0.3826167,0.18258324,0.61649245,0.0,0.6788554,0.58554107,0.15035623,0.1356006,0.19165997,0.03600297
859,neutral,0.17988108,0.060997214,0.71675813,0.4228846,0.082977004,0.0,0.17488536,0.027048865,0.0,0.009860009,0.17636201,0.05901786,0.3698313,0.0,0.13048616,0.118337125,0.2526698,0.24542199,0.2024657,0.031843755
860,neutral,0.7399779,0.23597807,0.12104456,0.37073234,0.17127508,0.0,0.10203594,0.023007233,0.0,0.08296957,0.7611996,0.65854913,0.52426964,0.0,0.64791965,0.75823087,0.06494922,0.15453543,0.75069016,0.021970512
861,neutral,0.49944153,0.37399292,0.38644734,0.6909571,0.07649145,0.0,0.162103,0.008406357,0.0,0.031592883,0.21187478,0.30277148,0.47872925,0.0,0.4529175,0.23626801,0.6963744,0.04476057,0.15777282,0.040863372
862,neutral,0.40297902,0.3073858,0.06462927,0.7482367,0.081938095,0.0,0.11229068,0.07627455,0.0,0.032351602,0.14332345,0.35240573,0.52397406,0.0,0.35201544,0.49739036,0.11656737,0.07332225,0.3337904,0.0438724
863,neutral,0.6104936,0.20795584,0.6796301,0.26568004,0.24160604,0.0,0.4946686,0.3008568,1.0,0.15800574,0.17607045,0.7200388,0.4953642,1.0,0.28323266,0.5599444,0.4759767,0.25105852,0.12364518,0.45525387
864,neutral,0.38310453,0.14576645,0.4780517,0.3593732,0.10440913,0.0,0.11604912,0.20915361,0.0,0.023593016,0.14010404,0.05412269,0.35244647,0.0,0.26561916,0.1253785,0.19524537,0.21645907,0.19579935,0.04447885
865,neutral,0.5377882,0.32555476,0.42269403,0.65883046,0.058337852,0.0,0.1548956,0.19555065,0.0,0.07450938,0.13571322,0.16776082,0.29216293,0.0,0.34096673,0.35171795,0.7025044,0.17692527,0.27872756,0.029593905
866,neutral,0.527778,0.11754245,0.32355955,0.46125242,0.08584619,0.0,0.09940845,0.000804238,0.0,0.023977676,0.13591346,0.083562545,0.57948124,0.0,0.25284398,0.4576618,0.098145716,0.07975816,0.036561318,0.04907366
867,neutral,0.28685677,0.08096709,0.399249,0.324929,0.10009427,1.0,0.12116895,0.29504767,0.0,0.04386849,0.40013993,0.49034378,0.4653489,0.0,0.21400346,0.523884,0.008456956,0.1717453,0.4762185,0.033708204
868,neutral,0.40277734,0.17171328,0.5719982,0.37567392,0.09231422,0.0,0.12213664,0.009555554,0.0,0.011581352,0.16405766,0.3727398,0.42944312,0.0,0.38420752,0.31378385,0.95548683,0.25097603,0.09234421,0.06646926
869,neutral,0.34778947,0.19841005,0.252839,0.3703954,0.118513,0.0,0.0830264,0.010576464,0.0,0.07044331,0.14926203,0.10963533,0.49327412,0.0,0.16335961,0.109409265,0.48344857,0.29327747,0.09109283,0.023501249
870,neutral,0.3898655,0.18551517,0.1156369,0.52957624,0.059332587,0.0,0.1201562,0.0423866,1.0,0.048639588,0.20918041,0.32463893,0.301369,0.0,0.16479115,0.40621454,0.034124628,0.24358946,0.21680462,0.03828512
871,neutral,0.69100356,0.6019011,0.22368792,0.32711625,0.09336748,0.0,0.08935365,0.12941867,0.0,0.03762635,0.12743428,0.02789138,0.48331398,0.0,0.1275621,0.104532704,0.05436505,0.100650996,0.06103833,0.032670103
872,neutral,0.39285117,0.21881793,0.10782711,0.47770676,0.086341776,0.0,0.15396118,0.08445623,0.0,0.02545844,0.2949071,0.37180722,0.3380389,0.0,0.3822907,0.22167169,0.13666213,0.071629174,0.17532101,0.026568418
873,neutral,0.4827158,0.1798283,0.71132,0.35609618,0.106374525,0.0,0.17759582,0.015817419,0.0,0.030359054,0.5320398,0.7084881,0.46532896,0.0,0.58445203,0.7331034,0.05713237,0.25774732,0.83540475,0.042512167
874,neutral,0.41412604,0.17202787,0.8207353,0.32768777,0.60662544,1.0,0.3127184,0.34329143,1.0,0.55789495,0.5228871,0.25178817,0.6356225,1.0,0.70796204,0.5445209,0.248392,0.26434264,0.47647867,0.018956037
875,neutral,0.34362486,0.20920858,0.39189103,0.6290284,0.08144094,0.0,0.14336622,0.22572014,0.0,0.047272485,0.18504302,0.31634715,0.3099013,0.0,0.23744476,0.12185498,0.1267871,0.12231996,0.18219732,0.04208621
876,neutral,0.32656777,0.22481328,0.47022542,0.566042,0.056722008,0.0,0.13901001,0.002843906,0.0,0.053608738,0.2283311,0.3935828,0.3205361,0.0,0.24585362,0.3309822,0.33119348,0.22726649,0.31584167,0.027698496
877,neutral,0.3603954,0.24848771,0.46817505,0.33613914,0.10623967,0.0,0.15360506,0.03058209,0.0,0.032308735,0.7205586,0.4738819,0.32212818,0.0,0.6147998,0.47845948,0.77263016,0.30070773,0.37440225,0.037055302
878,neutral,0.4522661,0.3078674,0.18450725,0.32351094,0.119031854,0.0,0.124642596,0.051430922,0.0,0.038413044,0.16018659,0.1767704,0.48997036,0.0,0.44370595,0.0630804,0.96742356,0.3312034,0.0060804696,0.030589154
879,neutral,0.32991007,0.21799114,0.3810952,0.6488125,0.047706176,0.0,0.10866476,0.009719421,0.0,0.026012765,0.47515947,0.17686562,0.2295859,0.0,0.28579208,0.24845023,0.15397309,0.107217774,0.08079874,0.029549384
880,neutral,0.26462406,0.17947239,0.1637207,0.3758322,0.09136664,0.0,0.11367794,0.0023572159,0.0,0.020995257,0.11301125,0.23273972,0.347343,0.0,0.11454225,0.26058117,0.78698534,0.08622617,0.23108803,0.044860214
881,neutral,0.3124515,0.22855292,0.13422215,0.5793455,0.060145617,0.0,0.14289527,0.04563547,1.0,0.068112284,0.54129124,0.31440267,0.21121074,0.0,0.50938225,0.35970655,0.7511537,0.47960576,0.12134701,0.04248281
882,neutral,0.41322485,0.16093625,0.3810409,0.38763824,0.08456851,0.0,0.16849002,0.029660784,0.0,0.019757893,0.16238952,0.24625096,0.29651302,0.0,0.15674987,0.13010463,0.03258153,0.08304713,0.33570105,0.046732586
883,neutral,0.40675518,0.22114095,0.17691043,0.34967276,0.14402403,0.0,0.1025939,0.08890701,1.0,0.0262101,0.34619966,0.20571567,0.413654,0.0,0.31685418,0.11403025,0.76657796,0.079655536,0.11270457,0.04697526
884,neutral,0.6466488,0.34286314,0.43316796,0.5350842,0.08156625,0.0,0.16355121,0.01525145,0.0,0.024504775,0.1715526,0.3280336,0.53410405,0.0,0.2242542,0.17591009,0.6484659,0.14902595,0.10684707,0.06688837
885,neutral,0.34364635,0.16261764,0.55974114,0.71328133,0.04690702,0.0,0.10603834,0.00069211813,0.0,0.015579032,0.19151534,0.07011817,0.29111856,0.0,0.2518143,0.3709852,0.5175028,0.10834831,0.019805828,0.05251669
886,neutral,0.5826887,0.3142536,0.20411196,0.62732023,0.09036964,0.0,0.15796979,0.045734998,1.0,0.047103353,0.33625108,0.44148198,0.604573,0.0,0.5068266,0.61584914,0.18928072,0.36822522,0.30166844,0.05433743
887,neutral,0.56097645,0.32296547,0.39296934,0.33255833,0.040891845,1.0,0.11280204,0.012892225,1.0,0.024194136,0.11294038,0.101706885,0.32625598,0.0,0.26521215,0.08827413,0.6386421,0.44932455,0.3349539,0.022065548
888,neutral,0.45971394,0.30762094,0.14246306,0.37119338,0.077233106,0.0,0.22681138,0.0058934707,1.0,0.027501382,0.30991504,0.44466513,0.4784365,0.0,0.7640342,0.5609357,0.13619141,0.17689887,0.08766468,0.026159123
889,neutral,0.2568895,0.17543478,0.28256097,0.37869412,0.070710875,0.0,0.093327306,0.01251109,1.0,0.035715524,0.35045418,0.11993655,0.30449152,0.0,0.26365742,0.28320807,0.72964656,0.2752319,0.25474605,0.03750799
890,neutral,0.4218178,0.30034462,0.16003866,0.56118935,0.07575033,0.0,0.13593987,0.0108933635,0.0,0.034374055,0.34181204,0.21672814,0.32506192,0.0,0.31153515,0.28133714,0.7769577,0.0563655,0.03085247,0.03859405
891,neutral,0.3172468,0.29297614,0.4993093,0.5721087,0.06787868,0.0,0.10193951,0.025457488,0.0,0.040154945,0.2992095,0.22414747,0.36626312,0.0,0.54285973,0.5982862,0.0499663,0.13608882,0.31205034,0.039744753
892,neutral,0.46036202,0.35620174,0.25427347,0.45993352,0.10627667,0.0,0.0804481,0.035557754,0.0,0.022345856,0.14212221,0.1878194,0.62517595,0.0,0.3265327,0.19681081,0.2333116,0.20411251,0.14961322,0.07208
893,neutral,0.49888977,0.35239288,0.08394172,0.75815505,0.064012006,0.0,0.06882837,0.035117093,0.0,0.027396861,0.4744925,0.18975292,0.7055151,0.0,0.45819157,0.7639557,0.0067612664,0.07943377,0.17360401,0.039967675
894,neutral,0.55294776,0.18240522,0.6012675,0.37414002,0.08252793,0.0,0.14870735,0.0016608126,0.0,0.030448616,0.27045378,0.2815049,0.37400198,0.0,0.29759434,0.22621405,0.08889663,0.058610268,0.21053642,0.051927943
895,neutral,0.6979876,0.44511816,0.12750052,0.613308,0.08913888,0.0,0.12013552,0.008487831,0.0,0.06588843,0.20909218,0.108237386,0.36998186,0.0,0.34964556,0.1813328,0.6660904,0.27891168,0.17455213,0.045304913
896,neutral,0.4468499,0.29004806,0.18220131,0.73669595,0.043572113,0.0,0.12653926,0.057441507,1.0,0.029436866,0.18604207,0.15879054,0.35699856,0.0,0.60184777,0.21697898,0.14779104,0.15208344,0.25453424,0.043514006
897,neutral,0.44033006,0.30982226,0.5514301,0.7163506,0.034973733,0.0,0.119951755,0.14957622,0.0,0.021294987,0.16552866,0.26102433,0.25824052,0.0,0.16623138,0.15717076,0.20504414,0.08670642,0.36643088,0.062811114
898,neutral,0.48151827,0.5494597,0.12716521,0.47075328,0.085136026,0.0,0.09121544,0.0022771475,1.0,0.038928293,0.15342963,0.085631885,0.44662637,0.0,0.21028048,0.10614486,0.1682753,0.07995586,0.043146867,0.02385146
899,neutral,0.3403057,0.2334573,0.13861392,0.37212268,0.16010466,0.0,0.082104795,0.0030899667,0.0,0.037565194,0.2716731,0.18270512,0.65703976,0.0,0.45699707,0.20549354,0.058607325,0.046710983,0.06282818,0.063106894
900,neutral,0.44306737,0.26570743,0.10587017,0.45093971,0.09544992,0.0,0.076240696,0.016600711,0.0,0.063584924,0.2885336,0.18739945,0.32916403,0.0,0.45171842,0.06475619,0.9636212,0.3519882,0.01753039,0.06348617
901,neutral,0.4455164,0.26268238,0.5276919,0.44696954,0.083856955,0.0,0.125391,0.05471171,0.0,0.0247374,0.24076065,0.32133022,0.4563756,0.0,0.17545274,0.48857898,0.7154162,0.09563288,0.61906725,0.051438294
902,neutral,0.47750038,0.21122715,0.40444303,0.37244183,0.10386858,0.0,0.1832381,0.1967309,0.0,0.0782761,0.26783413,0.47430578,0.34051985,0.0,0.43598446,0.4766371,0.008049977,0.15854833,0.31469214,0.039714932
903,neutral,0.54488873,0.5391093,0.15936428,0.38342658,0.21877068,1.0,0.30504364,0.0394616,0.0,0.14500643,0.14557476,0.27741647,0.4188017,0.0,0.37725747,0.20504071,0.85018873,0.3980971,0.058891427,0.37540218
904,neutral,0.38495368,0.19030611,0.040791854,0.5260613,0.062346034,0.0,0.08197458,0.01369392,1.0,0.012326588,0.12458963,0.07506958,0.3504015,0.0,0.18591945,0.28072408,0.047348812,0.1840147,0.06788428,0.022924516
905,neutral,0.48682702,0.34433985,0.35576054,0.73845553,0.08498753,0.0,0.09907756,0.0056817704,1.0,0.06045231,0.28654093,0.13531242,0.4216395,0.0,0.28535604,0.68145514,0.54381764,0.18828112,0.049950942,0.042556237
906,neutral,0.6087866,0.36644265,0.6032091,0.5256678,0.07133574,0.0,0.12026889,0.010903535,1.0,0.034926496,0.17528439,0.26256806,0.31684527,0.0,0.41594824,0.24854533,0.7839309,0.15452473,0.14401871,0.1350771
907,neutral,0.47842172,0.46630546,0.42429632,0.71992725,0.07370086,0.0,0.12671688,0.00018862796,0.0,0.03180068,0.13146818,0.6336202,0.62257075,0.0,0.40124318,0.71559143,0.34171152,0.03763557,0.21912949,0.05437
908,neutral,0.4680326,0.35880014,0.11013368,0.508482,0.069763005,0.0,0.1028683,0.0058521074,0.0,0.0234289,0.16876055,0.06978324,0.28978375,0.0,0.22648497,0.050406422,0.83828294,0.3906101,0.21201889,0.039056893
909,neutral,0.41691694,0.32116735,0.40035295,0.3775826,0.08240722,0.0,0.07128653,0.0024120389,1.0,0.0272952,0.22724408,0.4375598,0.64050174,0.0,0.40788454,0.8097539,0.088313356,0.11930968,0.26484528,0.040336356
910,neutral,0.20116493,0.17173384,0.20293683,0.4164553,0.048301633,0.0,0.13099755,0.53631663,1.0,0.02620365,0.50893223,0.3754254,0.37160215,0.0,0.535498,0.69751877,0.10915202,0.07180282,0.27373335,0.062181268
911,neutral,0.38214108,0.5291337,0.37513164,0.6233349,0.06880021,0.0,0.12416675,0.29201934,1.0,0.025896458,0.16167513,0.79892784,0.25395727,0.0,0.17924802,0.25421166,0.3948196,0.12244441,0.032461915,0.054971267
912,neutral,0.745822,0.5193443,0.1418437,0.48070642,0.10922829,0.0,0.11105976,0.0035725473,1.0,0.10732996,0.3507617,0.6715444,0.4194718,0.0,0.3985301,0.24324124,0.83259517,0.16505371,0.42568526,0.058208045
913,neutral,0.62523437,0.36224827,0.31043896,0.65835667,0.061634578,0.0,0.17516129,0.03690281,1.0,0.027678894,0.11345408,0.37630945,0.30319935,0.0,0.2912247,0.13156834,0.16541044,0.12002072,0.40780446,0.046281185
914,,0.71878535,0.6346282,0.24213511,0.5333605,0.08610229,0.0,0.11208871,0.0032365448,0.0,0.020480637,0.1780928,0.34876734,0.4008166,0.0,0.32143244,0.118485935,0.6797491,0.14353725,0.13728204,0.06818613
915,neutral,0.56086713,0.41070667,0.119592465,0.3137068,0.1287609,0.0,0.1303049,0.28469193,0.0,0.11222291,0.32698616,0.49710035,0.56598115,0.0,0.657801,0.8125557,0.00065847114,0.0882767,0.38528958,0.03449656
916,neutral,0.32867095,0.19056427,0.73816884,0.34184265,0.14291906,0.0,0.14006187,0.18015067,1.0,0.05964204,0.26047042,0.17281893,0.39823604,0.0,0.2943327,0.070799135,0.93214107,0.5006921,0.025752094,0.040319387
917,neutral,0.5655535,0.36897162,0.40976152,0.60198826,0.07424946,0.0,0.12337389,0.027255913,0.0,0.021805508,0.1856618,0.23218258,0.4854724,0.0,0.22385906,0.24839635,0.3277406,0.16534616,0.098324835,0.14993629
918,neutral,0.15520793,0.08961853,0.29403585,0.40234113,0.08593429,0.0,0.07610924,0.00067555916,1.0,0.01902511,0.085284986,0.07938784,0.41178617,0.0,0.30856147,0.42437208,0.020626705,0.09223518,0.015729748,0.04305924
919,neutral,0.68125314,0.434486,0.10572131,0.6062238,0.06704102,0.0,0.10188337,0.0044182986,1.0,0.04015468,0.16750245,0.19325364,0.48291388,0.0,0.48932487,0.44103318,0.4656562,0.3232947,0.31715578,0.10728213
920,,0.3882655,0.29040354,0.37384567,0.64452076,0.04730001,0.0,0.14483333,0.022959827,1.0,0.026777532,0.41788507,0.1925917,0.4899226,0.0,0.32313028,0.30377647,0.9905026,0.14942099,0.05903094,0.034183696
921,neutral,0.27653646,0.3885697,0.06782719,0.58627,0.039232798,0.0,0.125812,0.03450846,0.0,0.053132515,0.36335498,0.16632777,0.2208253,0.0,0.32702667,0.27867645,0.8390471,0.168206,0.056242093,0.036761865
922,neutral,0.52542365,0.40476465,0.69343716,0.38923246,0.08763616,0.0,0.12149585,0.18433473,0.0,0.039313868,0.2655898,0.62554085,0.33562163,0.0,0.46406284,0.48981324,0.28676328,0.27710947,0.39837515,0.04499796
923,neutral,0.7120228,0.36315712,0.4035558,0.72367454,0.07816692,0.0,0.11741773,0.0029675346,0.0,0.012904757,0.16828878,0.40061373,0.48588353,0.0,0.5733714,0.3837217,0.39347488,0.061727796,0.33844778,0.042119566
924,neutral,0.4766112,0.4192985,0.07695874,0.47800973,0.056677032,0.0,0.08821932,0.0023001616,1.0,0.019950233,0.057093903,0.06330098,0.3442341,0.0,0.22201476,0.10653425,0.2429692,0.20512491,0.032557327,0.025009679
925,neutral,0.46239504,0.23949236,0.14622232,0.75384873,0.11175232,1.0,0.12886687,0.009198621,1.0,0.13542956,0.4889052,0.21441355,0.50869006,0.0,0.42428648,0.7522242,0.10947705,0.10537022,0.17794417,0.09848435
926,neutral,0.23576517,0.16580662,0.18297733,0.563279,0.08602017,0.0,0.099399865,0.019683069,0.0,0.037661247,0.26309127,0.17481841,0.38311827,0.0,0.38469788,0.63216287,0.010674137,0.19181192,0.30064523,0.031642713
927,neutral,0.5177953,0.20305146,0.18209893,0.5837229,0.10547701,0.0,0.124065526,0.05517972,0.0,0.11982418,0.33515093,0.38633764,0.5073701,0.0,0.4990254,0.6354252,0.49835816,0.18134591,0.6119494,0.07870271
928,neutral,0.49131608,0.17476933,0.71773964,0.27063167,0.1651252,0.0,0.5513968,0.0022724583,1.0,0.031790134,0.31328428,0.47510114,0.4804231,0.0,0.47084504,0.57963616,0.42617813,0.28099036,0.17479193,0.6375851
929,neutral,0.5097271,0.38699988,0.08441188,0.37604776,0.18213584,0.0,0.14403027,0.050541002,1.0,0.10208434,0.21122557,0.22326595,0.3965251,0.0,0.43998444,0.020406786,0.94298047,0.30486074,0.06227568,0.05711538
930,neutral,0.50794625,0.31546873,0.05523257,0.5018467,0.063993566,0.0,0.12325549,0.0024214885,0.0,0.031499192,0.33682585,0.13445418,0.31233767,0.0,0.41745198,0.2963222,0.6618081,0.71859735,0.10779734,0.08032779
931,neutral,0.63748926,0.38375485,0.1456637,0.5018007,0.061989576,0.0,0.083879575,0.00628039,0.0,0.015740767,0.105254754,0.20395796,0.5395441,0.0,0.30628628,0.17295998,0.8891501,0.10741402,0.20322016,0.16380994
932,neutral,0.28544262,0.22554928,0.45883095,0.42287,0.057382606,0.0,0.13454714,0.07390322,0.0,0.028764032,0.6117663,0.46952617,0.31744578,0.0,0.34314108,0.56369644,0.036347143,0.12240361,0.13006666,0.03468995
933,neutral,0.38410074,0.13742167,0.28890672,0.42566183,0.08272241,0.0,0.098886535,0.07406513,1.0,0.026503002,0.22601773,0.4147345,0.42702705,0.0,0.3947203,0.24261776,0.3579927,0.12703115,0.4185584,0.037065793
934,neutral,0.40513545,0.36885738,0.083585754,0.5602678,0.047507204,0.0,0.08739466,0.0031712942,1.0,0.035241053,0.173037,0.04255955,0.30937335,0.0,0.22555175,0.29483673,0.88723433,0.21528155,0.11143471,0.018816443
935,neutral,0.8370584,0.5190288,0.44338518,0.3347912,0.1674832,1.0,0.12721752,0.086993545,0.0,0.10118991,0.27672163,0.88305736,0.424344,0.0,0.46066737,0.43614572,0.022524849,0.20535155,0.37498456,0.04137341
936,neutral,0.66369265,0.70276374,0.30722263,0.5341972,0.105053976,0.0,0.12371246,9.306532e-05,1.0,0.028716119,0.26181135,0.1525763,0.6017514,0.0,0.31608343,0.35784012,0.006758762,0.18525045,0.6839448,0.042601407
937,neutral,0.46215007,0.37679407,0.17731489,0.5935291,0.073496915,0.0,0.15701434,0.01046714,0.0,0.037355907,0.107909895,0.1924158,0.30098647,0.0,0.27196044,0.18040848,0.43024266,0.049213547,0.03840377,0.053620145
938,neutral,0.39096138,0.13130811,0.2059034,0.5066226,0.06031533,0.0,0.19959904,0.002280987,0.0,0.0147646405,0.14368811,0.35670564,0.30384785,0.0,0.32670572,0.22495867,0.0010142061,0.07943485,0.87831104,0.07351458
939,neutral,0.5025439,0.2959708,0.3117727,0.4892525,0.06539933,0.0,0.16626143,0.22098322,0.0,0.020763407,0.23896584,0.36989456,0.33148453,0.0,0.1563944,0.17414911,0.44605336,0.1070896,0.28690842,0.059264075
940,neutral,0.5196453,0.42245197,0.20964523,0.35172638,0.12950693,0.0,0.17472962,0.03367468,0.0,0.031257886,0.19560003,0.16621399,0.31626806,0.0,0.1053707,0.18112424,0.3429966,0.10316532,0.09479797,0.033885684
941,neutral,0.5761601,0.24468017,0.21245511,0.72984934,0.056799456,0.0,0.11328255,0.008163963,1.0,0.020008327,0.2229802,0.16671222,0.27277833,0.0,0.16959666,0.1642488,0.7721725,0.19723573,0.10462772,0.029306887
